fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
209,elasticnet,59796,500,120,1,0.0031337038624635744,4.0,0.007335512637626981,0.00785423166511658,0.005
210,elasticnet,59797,498,120,1,0.003007447102610076,4.0,0.007415793609954854,0.007635603330861231,0.005
211,elasticnet,59796,498,120,1,0.0031525113892772955,4.0,0.007115666151674858,0.007907207898768195,0.005
212,elasticnet,59798,499,120,1,0.0029521867225299793,4.0,0.006322045747504719,0.008365981964526288,0.005
213,elasticnet,59798,496,120,1,0.0026707842800909026,4.0,0.006233257187764005,0.008281212916021857,0.005
214,elasticnet,59797,500,120,1,0.0030601689612778267,4.0,0.006592107233727863,0.00831307129040079,0.005
215,elasticnet,59803,499,120,1,0.0031293106546497486,4.0,0.0063950899065998,0.008296817385451835,0.005
216,elasticnet,59807,499,120,1,0.0027755597728306987,3.0,0.005903671208659537,0.009025777703315264,0.005
217,elasticnet,59811,500,120,1,0.002633202835121041,3.0,0.005881755049227314,0.009220971043824312,0.005
218,elasticnet,59812,499,120,1,0.004414491119141583,8.0,0.01969623776364343,0.010073454910422256,0.0025
219,elasticnet,59811,500,120,1,0.0036305698314263997,8.0,0.019028545058028673,0.009944607615692363,0.0025
220,elasticnet,59813,500,120,1,0.005278814530376784,10.0,0.033360084984115516,0.010016983968404461,0.001
221,elasticnet,59814,499,120,1,0.004307162488615045,8.0,0.019184944561067105,0.00956433002477975,0.0025
222,elasticnet,59814,496,120,1,0.004323470506571317,8.0,0.01912019999947528,0.009419979454679105,0.0025
223,elasticnet,59811,498,120,1,0.0031834962638313106,3.0,0.007175142312484979,0.01016862271324967,0.005
224,elasticnet,59810,500,120,1,0.0029175557146833755,3.0,0.0069689080469346925,0.010546238239461226,0.005
225,elasticnet,59811,500,120,1,0.00421696477345561,8.0,0.020343304981567494,0.010605323704706092,0.0025
226,elasticnet,59816,498,120,1,0.0029726189870906733,4.0,0.007430591293198428,0.011540335622592416,0.005
227,elasticnet,59816,496,120,1,0.0027461527459196485,3.0,0.005770343356900848,0.012473855500217132,0.005
228,elasticnet,59816,499,120,1,0.003401104301051794,2.0,0.0065088367127068315,0.013351703484034172,0.005
229,elasticnet,59818,499,120,1,0.005084862835014377,8.0,0.023377809240341354,0.01227042700196013,0.001
230,elasticnet,59822,499,120,1,0.007260717750496036,9.0,0.029471007280387786,0.01367655912923341,0.001
231,elasticnet,59822,498,120,1,0.009679875461674857,6.0,0.02252085639067348,0.014891013176239531,0.0025
232,elasticnet,59820,498,120,1,0.007048834938550048,3.0,0.010582647323652522,0.014156928953775077,0.005
233,elasticnet,59819,499,120,1,0.004857034106277692,5.0,0.010617679550835743,0.0133958342168011,0.0025
234,elasticnet,59818,500,120,1,0.006092849980069618,6.0,0.008549641440855914,0.012462289779244124,0.0025
235,elasticnet,59818,497,120,1,0.005029477979366358,9.0,0.01580893477156245,0.013107502818901752,0.001
236,elasticnet,59815,499,120,1,0.005285284511368163,8.0,0.01186838757712797,0.012500948769055671,0.001
237,elasticnet,59814,499,120,1,0.006503727215495567,9.0,0.010346420292659546,0.011935545869212309,0.001
238,elasticnet,59813,499,120,1,0.004374814963326306,11.0,0.017937356070283458,0.011760809934647402,0.0005
239,elasticnet,59813,499,120,1,0.005351533228728972,13.0,0.025622543519090445,0.012121907973535267,5e-05
240,elasticnet,59814,497,120,1,0.0054711131115646105,12.0,0.020490988967212128,0.012029990547715669,0.0001
241,elasticnet,59812,498,120,1,0.00430793401806041,11.0,0.014439079220812709,0.011881006009101736,0.0005
