fold_id,feature,importance
32,tsmom_12,0.00525433186746214
32,tsmom_sign_12,0.0
32,reversal_1m,0.021368961339202224
32,ma_gap_12m,0.06937980578018497
32,ma_crossover_6_12,0.006414146099748908
32,vol_3m,0.00832402350116145
32,vol_12m,0.08665946902573456
32,vol_regime_3_12,0.0028514374600557106
32,log_volume,0.01317895638621164
32,abnormal_log_volume,0.009754529265657891
32,macro_vix,0.3539074847253499
32,macro_epu,0.10175303184929028
32,macro_credit_spread,0.17523693292847622
32,macro_term_spread,0.08238481256776115
33,mom_12_1,0.024791046938327777
33,mom_6_1,0.013218971264105138
33,mom_3_1,0.01649440846007998
33,tsmom_12,0.0054301362888027884
33,tsmom_sign_12,0.0
33,reversal_1m,0.021919526355013604
33,ma_gap_12m,0.07024585182835545
33,ma_crossover_6_12,0.006040363235436296
33,vol_3m,0.00796724026970742
33,vol_12m,0.09062663226993967
33,vol_regime_3_12,0.00283874103739294
33,log_volume,0.01595461986209173
33,abnormal_log_volume,0.010201123602172624
33,macro_vix,0.40630873920105787
33,macro_epu,0.10903079303615765
33,macro_credit_spread,0.11199784447876834
33,macro_term_spread,0.08693396187259075
34,mom_12_1,0.02804141920010182
34,mom_6_1,0.012952945881110598
34,mom_3_1,0.014161140179257245
34,tsmom_12,0.005763180924237321
34,tsmom_sign_12,4.0839065486940415e-05
34,reversal_1m,0.009104187797809577
34,ma_gap_12m,0.06501608979672248
34,ma_crossover_6_12,0.006095469178862519
34,vol_3m,0.007479555421902987
34,vol_12m,0.0774168480587364
