fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
5,mom_12_1,2,-0.1168413832783699,-0.12888368964195251,0.012042306363582611
5,mom_6_1,0,-0.1168413832783699,-0.13245804607868195,0.015616662800312042
5,mom_6_1,1,-0.1168413832783699,-0.12298043072223663,0.00613904744386673
5,mom_6_1,2,-0.1168413832783699,-0.12627319991588593,0.009431816637516022
5,mom_3_1,0,-0.1168413832783699,-0.1162889301776886,-0.0005524531006813049
5,mom_3_1,1,-0.1168413832783699,-0.13074690103530884,0.013905517756938934
5,mom_3_1,2,-0.1168413832783699,-0.13179373741149902,0.01495235413312912
5,tsmom_12,0,-0.1168413832783699,0.010036621242761612,-0.12687800452113152
5,tsmom_12,1,-0.1168413832783699,0.0741392970085144,-0.1909806802868843
5,tsmom_12,2,-0.1168413832783699,0.055532366037368774,-0.17237374931573868
5,tsmom_sign_12,0,-0.1168413832783699,-0.131912961602211,0.015071578323841095
5,tsmom_sign_12,1,-0.1168413832783699,-0.11052961647510529,-0.006311766803264618
5,tsmom_sign_12,2,-0.1168413832783699,-0.10878913104534149,-0.008052252233028412
5,reversal_1m,0,-0.1168413832783699,-0.10948557406663895,-0.007355809211730957
5,reversal_1m,1,-0.1168413832783699,-0.11566749960184097,-0.0011738836765289307
5,reversal_1m,2,-0.1168413832783699,-0.10783394426107407,-0.009007439017295837
5,ma_gap_12m,0,-0.1168413832783699,-0.12388236820697784,0.007040984928607941
5,ma_gap_12m,1,-0.1168413832783699,-0.12186910212039948,0.0050277188420295715
5,ma_gap_12m,2,-0.1168413832783699,-0.12576055526733398,0.00891917198896408
5,ma_crossover_6_12,0,-0.1168413832783699,-0.11754460632801056,0.0007032230496406555
5,ma_crossover_6_12,1,-0.1168413832783699,-0.11727842688560486,0.00043704360723495483
5,ma_crossover_6_12,2,-0.1168413832783699,-0.1173616349697113,0.0005202516913414001
5,vol_3m,0,-0.1168413832783699,-0.11555462330579758,-0.0012867599725723267
5,vol_3m,1,-0.1168413832783699,-0.117709681391716,0.0008682981133460999
5,vol_3m,2,-0.1168413832783699,-0.11581175774335861,-0.0010296255350112915
5,vol_12m,0,-0.1168413832783699,-0.11698197573423386,0.00014059245586395264
5,vol_12m,1,-0.1168413832783699,-0.11691911518573761,7.77319073677063e-05
5,vol_12m,2,-0.1168413832783699,-0.11699758470058441,0.00015620142221450806
5,vol_regime_3_12,0,-0.1168413832783699,-0.11469049006700516,-0.002150893211364746
5,vol_regime_3_12,1,-0.1168413832783699,-0.1120186299085617,-0.004822753369808197
5,vol_regime_3_12,2,-0.1168413832783699,-0.10447423160076141,-0.01236715167760849
5,log_volume,0,-0.1168413832783699,-0.04283162206411362,-0.07400976121425629
5,log_volume,1,-0.1168413832783699,-0.03617066890001297,-0.08067071437835693
5,log_volume,2,-0.1168413832783699,-0.09934265911579132,-0.017498724162578583
5,abnormal_log_volume,0,-0.1168413832783699,-0.11404498666524887,-0.0027963966131210327
5,abnormal_log_volume,1,-0.1168413832783699,-0.11153830587863922,-0.005303077399730682
5,abnormal_log_volume,2,-0.1168413832783699,-0.11053997278213501,-0.006301410496234894
5,macro_vix,0,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_vix,1,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_vix,2,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_epu,0,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_epu,1,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_epu,2,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_credit_spread,0,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_credit_spread,1,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_credit_spread,2,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_term_spread,0,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_term_spread,1,-0.1168413832783699,-0.1168413832783699,0.0
5,macro_term_spread,2,-0.1168413832783699,-0.1168413832783699,0.0
6,mom_12_1,0,0.11076035350561142,0.13472463190555573,-0.023964278399944305
6,mom_12_1,1,0.11076035350561142,0.12951475381851196,-0.018754400312900543
6,mom_12_1,2,0.11076035350561142,0.12924158573150635,-0.018481232225894928
6,mom_6_1,0,0.11076035350561142,0.13831979036331177,-0.027559436857700348
6,mom_6_1,1,0.11076035350561142,0.1372041255235672,-0.02644377201795578
6,mom_6_1,2,0.11076035350561142,0.12905091047286987,-0.018290556967258453
